대학ID,학년도,모집단위,전형명,전형유형,모집인원,지원자수
5,2024,정치외교학과,학생부종합(학생부종합),학생부종합,11,138
5,2024,정치외교학과,학생부종합(지역인재),학생부종합,9,68
5,2024,사회복지학과,학생부교과(학생부교과),학생부교과,23,139
5,2024,사회복지학과,학생부교과(지역인재),학생부교과,7,23
5,2024,사회복지학과,학생부종합(학생부종합),학생부종합,11,120
5,2024,사회복지학과,학생부종합(지역인재),학생부종합,15,40
5,2024,사회복지학과,논술(논술전형),논술,9,124
5,2024,사회복지학과,학생부종합(저소득층학생),학생부종합,4,19
5,2024,심리학과,학생부교과(학생부교과),학생부교과,9,63
5,2024,심리학과,학생부교과(지역인재),학생부교과,11,87
5,2024,심리학과,학생부종합(학생부종합),학생부종합,16,273
5,2024,심리학과,학생부종합(지역인재),학생부종합,7,40
5,2024,심리학과,논술(논술전형),논술,11,177
5,2024,미디어커뮤니케이션학과,학생부교과(학생부교과),학생부교과,13,67
5,2024,미디어커뮤니케이션학과,학생부종합(학생부종합),학생부종합,19,318
5,2024,미디어커뮤니케이션학과,학생부종합(지역인재),학생부종합,14,91
5,2024,경제학부,학생부교과(학생부교과),학생부교과,9,92
5,2024,경제학부,학생부교과(지역인재),학생부교과,15,114
5,2024,경제학부,학생부종합(학생부종합),학생부종합,10,145
5,2024,경제학부,학생부종합(지역인재),학생부종합,9,62
5,2024,경제학부,논술(논술전형),논술,9,137
5,2024,경제학부,학생부종합(저소득층학생),학생부종합,1,5
5,2024,무역학부,학생부교과(지역인재),학생부교과,5,33
5,2024,무역학부,학생부종합(학생부종합),학생부종합,13,75
5,2024,무역학부,학생부종합(지역인재),학생부종합,14,40
5,2024,경영학과,학생부교과(학생부교과),학생부교과,7,49
5,2024,경영학과,학생부교과(지역인재),학생부교과,10,79
5,2024,경영학과,학생부종합(학생부종합),학생부종합,5,92
5,2024,경영학과,학생부종합(지역인재),학생부종합,10,46
5,2024,관광컨벤션학과,학생부교과(학생부교과),학생부교과,14,90
5,2024,관광컨벤션학과,학생부교과(지역인재),학생부교과,5,26
5,2024,관광컨벤션학과,학생부종합(학생부종합),학생부종합,11,159
5,2024,관광컨벤션학과,학생부종합(저소득층학생),학생부종합,4,13
5,2024,수학과,학생부교과(학생부교과),학생부교과,21,205
5,2024,수학과,학생부교과(지역인재),학생부교과,5,29
5,2024,수학과,학생부종합(학생부종합),학생부종합,5,54
5,2024,수학과,학생부종합(지역인재),학생부종합,4,21
5,2024,수학과,학생부종합(저소득층학생),학생부종합,2,9
5,2024,통계학과,학생부교과(학생부교과),학생부교과,5,17
5,2024,통계학과,학생부교과(지역인재),학생부교과,3,11
5,2024,통계학과,학생부종합(학생부종합),학생부종합,6,70
5,2024,통계학과,학생부종합(저소득층학생),학생부종합,2,13
5,2024,물리학과,학생부교과(학생부교과),학생부교과,6,51
5,2024,물리학과,학생부종합(학생부종합),학생부종합,14,120
5,2024,물리학과,학생부종합(지역인재),학생부종합,11,63
5,2024,물리학과,논술(논술전형),논술,9,248
5,2024,물리학과,학생부종합(저소득층학생),학생부종합,1,6
5,2024,화학과,학생부교과(학생부교과),학생부교과,16,107
5,2024,화학과,학생부교과(지역인재),학생부교과,11,66
5,2024,화학과,학생부종합(학생부종합),학생부종합,10,68
5,2024,화학과,학생부종합(지역인재),학생부종합,3,18
5,2024,화학과,논술(논술전형),논술,5,145
5,2024,화학과,학생부종합(저소득층학생),학생부종합,2,8
5,2024,생명과학과,학생부교과(학생부교과),학생부교과,18,98
5,2024,생명과학과,학생부교과(지역인재),학생부교과,15,44
5,2024,생명과학과,학생부종합(학생부종합),학생부종합,13,141
5,2024,생명과학과,학생부종합(지역인재),학생부종합,9,62
5,2024,생명과학과,논술(논술전형),논술,10,293
5,2024,생명과학과,학생부종합(저소득층학생),학생부종합,4,25
5,2024,해양학과,학생부교과(학생부교과),학생부교과,10,105
5,2024,해양학과,학생부교과(지역인재),학생부교과,15,114
5,2024,해양학과,학생부종합(학생부종합),학생부종합,18,139
5,2024,해양학과,학생부종합(지역인재),학생부종합,3,14
5,2024,해양학과,논술(논술전형),논술,12,356
5,2024,해양학과,학생부종합(저소득층학생),학생부종합,2,6
5,2024,기계공학부,학생부교과(지역인재),학생부교과,15,68
5,2024,기계공학부,학생부종합(학생부종합),학생부종합,6,94
5,2024,기계공학부,학생부종합(지역인재),학생부종합,15,49
5,2024,기계공학부,논술(논술전형),논술,4,118
5,2024,기계공학부,학생부종합(저소득층학생),학생부종합,4,27
5,2024,전기전자공학부,학생부교과(학생부교과),학생부교과,20,127
5,2024,전기전자공학부,학생부종합(학생부종합),학생부종합,18,162
5,2024,정보컴퓨터공학부,학생부교과(학생부교과),학생부교과,24,147
5,2024,정보컴퓨터공학부,학생부종합(학생부종합),학생부종합,18,420
5,2024,정보컴퓨터공학부,학생부종합(지역인재),학생부종합,8,51
5,2024,정보컴퓨터공학부,학생부종합(저소득층학생),학생부종합,3,21
5,2024,화공생명·환경공학부,학생부교과(학생부교과),학생부교과,17,118
5,2024,화공생명·환경공학부,학생부교과(지역인재),학생부교과,3,12
5,2024,화공생명·환경공학부,학생부종합(학생부종합),학생부종합,11,130
5,2024,화공생명·환경공학부,학생부종합(저소득층학생),학생부종합,1,3
5,2024,건축학과,학생부교과(학생부교과),학생부교과,19,169
5,2024,건축학과,학생부종합(학생부종합),학생부종합,10,183
5,2024,건축학과,학생부종합(저소득층학생),학생부종합,4,25
5,2024,사회기반시스템공학과,학생부교과(학생부교과),학생부교과,8,43
5,2024,사회기반시스템공학과,학생부교과(지역인재),학생부교과,14,54
5,2024,사회기반시스템공학과,학생부종합(학생부종합),학생부종합,14,115
5,2024,사회기반시스템공학과,논술(논술전형),논술,6,82
5,2024,재료공학부,학생부교과(학생부교과),학생부교과,7,68
5,2024,재료공학부,학생부교과(지역인재),학생부교과,9,29
5,2024,재료공학부,학생부종합(학생부종합),학생부종합,8,44
5,2024,항공우주공학과,학생부교과(학생부교과),학생부교과,11,57
5,2024,항공우주공학과,학생부교과(지역인재),학생부교과,9,33
5,2024,항공우주공학과,학생부종합(학생부종합),학생부종합,18,294
5,2024,항공우주공학과,학생부종합(지역인재),학생부종합,5,24
5,2024,항공우주공학과,학생부종합(저소득층학생),학생부종합,2,6
5,2024,조선해양공학과,학생부교과(학생부교과),학생부교과,12,121
5,2024,조선해양공학과,학생부교과(지역인재),학생부교과,9,71
5,2024,조선해양공학과,학생부종합(학생부종합),학생부종합,6,39
5,2024,조선해양공학과,학생부종합(저소득층학생),학생부종합,3,20
5,2024,산업공학과,학생부교과(학생부교과),학생부교과,6,36
5,2024,산업공학과,학생부교과(지역인재),학생부교과,13,49
5,2024,산업공학과,학생부종합(학생부종합),학생부종합,10,105
5,2024,산업공학과,학생부종합(지역인재),학생부종합,13,59
5,2024,산업공학과,논술(논술전형),논술,3,72
5,2024,의예과,학생부교과(학생부교과),학생부교과,11,110
5,2024,의예과,학생부종합(학생부종합),학생부종합,6,106
5,2024,의예과,학생부종합(지역인재),학생부종합,3,29
5,2024,의예과,논술(논술전형),논술,8,408
5,2024,의예과,학생부종합(저소득층학생),학생부종합,3,30
5,2024,약학부,학생부교과(학생부교과),학생부교과,6,87
5,2024,약학부,학생부교과(지역인재),학생부교과,3,42
5,2024,약학부,학생부종합(학생부종합),학생부종합,5,160
5,2024,약학부,학생부종합(지역인재),학생부종합,5,39
5,2024,약학부,학생부종합(저소득층학생),학생부종합,4,28
5,2024,간호학과,학생부교과(학생부교과),학생부교과,14,137
5,2024,간호학과,학생부교과(지역인재),학생부교과,5,42
5,2024,간호학과,학생부종합(학생부종합),학생부종합,10,131
5,2024,간호학과,학생부종합(지역인재),학생부종합,8,66
5,2024,국어교육과,학생부교과(학생부교과),학생부교과,24,101
5,2024,국어교육과,학생부교과(지역인재),학생부교과,6,35
5,2024,국어교육과,학생부종합(학생부종합),학생부종합,20,175
5,2024,국어교육과,학생부종합(지역인재),학생부종합,15,95
5,2024,국어교육과,학생부종합(저소득층학생),학생부종합,1,10
5,2024,수학교육과,학생부종합(학생부종합),학생부종합,13,148
5,2024,수학교육과,학생부종합(저소득층학생),학생부종합,2,6
5,2024,체육교육과,실기/실적(실기·실적),실기/실적,12,135
5,2024,디자인학과,실기/실적(실기·실적),실기/실적,8,96
5,2024,음악학과,실기/실적(실기·실적),실기/실적,26,183
5,2025,국어국문학과,학생부교과(학생부교과),학생부교과,24,168
5,2025,국어국문학과,학생부교과(지역인재),학생부교과,10,40
5,2025,국어국문학과,학생부종합(학생부종합),학생부종합,5,42
5,2025,국어국문학과,학생부종합(지역인재),학생부종합,8,22
5,2025,국어국문학과,논술(논술전형),논술,13,177
5,2025,영어영문학과,학생부교과(학생부교과),학생부교과,18,142
5,2025,영어영문학과,학생부교과(지역인재),학생부교과,3,10
5,2025,영어영문학과,학생부종합(학생부종합),학생부종합,14,87
5,2025,영어영문학과,학생부종합(지역인재),학생부종합,13,74
5,2025,영어영문학과,학생부종합(저소득층학생),학생부종합,3,17
5,2025,중어중문학과,학생부교과(학생부교과),학생부교과,6,24
5,2025,중어중문학과,학생부교과(지역인재),학생부교과,9,52
5,2025,중어중문학과,학생부종합(학생부종합),학생부종합,16,197
5,2025,중어중문학과,학생부종합(지역인재),학생부종합,14,89
5,2025,사학과,학생부교과(학생부교과),학생부교과,21,70
5,2025,사학과,학생부종합(학생부종합),학생부종합,19,169
5,2025,사학과,학생부종합(지역인재),학생부종합,4,10
5,2025,사학과,학생부종합(저소득층학생),학생부종합,1,5
5,2025,철학과,학생부교과(학생부교과),학생부교과,22,142
5,2025,철학과,학생부교과(지역인재),학생부교과,6,26
5,2025,철학과,학생부종합(학생부종합),학생부종합,7,93
5,2025,철학과,학생부종합(지역인재),학생부종합,6,17
5,2025,철학과,학생부종합(저소득층학생),학생부종합,4,19
5,2025,행정학과,학생부교과(학생부교과),학생부교과,16,90
5,2025,행정학과,학생부교과(지역인재),학생부교과,6,21
5,2025,행정학과,학생부종합(지역인재),학생부종합,11,91
5,2025,행정학과,논술(논술전형),논술,9,135
5,2025,정치외교학과,학생부종합(학생부종합),학생부종합,11,142
5,2025,정치외교학과,학생부종합(지역인재),학생부종합,10,59
5,2025,사회복지학과,학생부교과(학생부교과),학생부교과,23,237
5,2025,사회복지학과,학생부교과(지역인재),학생부교과,7,25
5,2025,사회복지학과,학생부종합(학생부종합),학생부종합,11,184
5,2025,사회복지학과,학생부종합(지역인재),학생부종합,15,45
5,2025,사회복지학과,논술(논술전형),논술,9,151
5,2025,사회복지학과,학생부종합(저소득층학생),학생부종합,3,11
5,2025,심리학과,학생부교과(학생부교과),학생부교과,9,58
5,2025,심리학과,학생부교과(지역인재),학생부교과,13,95
5,2025,심리학과,학생부종합(학생부종합),학생부종합,16,244
5,2025,심리학과,학생부종합(지역인재),학생부종합,7,44
5,2025,심리학과,논술(논술전형),논술,9,144
5,2025,미디어커뮤니케이션학과,학생부교과(학생부교과),학생부교과,13,77
5,2025,미디어커뮤니케이션학과,학생부종합(학생부종합),학생부종합,19,392
5,2025,미디어커뮤니케이션학과,학생부종합(지역인재),학생부종합,16,170
5,2025,경제학부,학생부교과(학생부교과),학생부교과,10,108
5,2025,경제학부,학생부교과(지역인재),학생부교과,12,86
5,2025,경제학부,학생부종합(학생부종합),학생부종합,11,208
5,2025,경제학부,학생부종합(지역인재),학생부종합,9,74
5,2025,경제학부,논술(논술전형),논술,9,212
5,2025,경제학부,학생부종합(저소득층학생),학생부종합,1,6
5,2025,무역학부,학생부교과(학생부교과),학생부교과,13,82
5,2025,무역학부,학생부교과(지역인재),학생부교과,6,30
5,2025,무역학부,학생부종합(학생부종합),학생부종합,11,85
5,2025,무역학부,학생부종합(지역인재),학생부종합,14,59
5,2025,경영학과,학생부교과(학생부교과),학생부교과,7,43
5,2025,경영학과,학생부교과(지역인재),학생부교과,10,96
5,2025,경영학과,학생부종합(학생부종합),학생부종합,5,74
5,2025,경영학과,학생부종합(지역인재),학생부종합,9,46
5,2025,관광컨벤션학과,학생부교과(학생부교과),학생부교과,14,84
5,2025,관광컨벤션학과,학생부교과(지역인재),학생부교과,5,30
5,2025,관광컨벤션학과,학생부종합(학생부종합),학생부종합,9,130
5,2025,관광컨벤션학과,학생부종합(저소득층학생),학생부종합,4,11
5,2025,수학과,학생부교과(학생부교과),학생부교과,20,186
5,2025,수학과,학생부교과(지역인재),학생부교과,5,35
5,2025,수학과,학생부종합(학생부종합),학생부종합,4,45
5,2025,수학과,학생부종합(지역인재),학생부종합,4,24
5,2025,수학과,학생부종합(저소득층학생),학생부종합,2,8
